Sr. No.,State,Work,Work ID,IDA,Hon'ble Members of Parliament,Elected/Nominated,Expenditure Date,Vendor Name,Payment Status,Fund Disbursed Amount ( ₹ )
9916,Rajasthan,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP147/2024-2025/102177,Gangapurcity(DISTRICT COLLECTOR Gangapur City_IDA),Shri Pramod Tiwari (2022-28) (2022-2028),Elected MP,,GAUTAM KUMAR,Payment Success,6500
9917,Rajasthan,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP146/2024-2025/146661,Gangapurcity(DISTRICT COLLECTOR Gangapur City_IDA),Shri Mukul Wasnik (2022-28) (2022-2028),Elected MP,,GAUTAM KUMAR,Payment Success,7280
9918,Rajasthan,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP146/2025-2026/217007,Gangapurcity(DISTRICT COLLECTOR Gangapur City_IDA),Shri Mukul Wasnik (2022-28) (2022-2028),Elected MP,,GAUTAM KUMAR,Payment Success,7410
9919,Rajasthan,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP147/2024-2025/102177,Gangapurcity(DISTRICT COLLECTOR Gangapur City_IDA),Shri Pramod Tiwari (2022-28) (2022-2028),Elected MP,,CHOTYA BAIRWA,Payment Success,6500
9920,Rajasthan,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP147/2024-2025/102177,Gangapurcity(DISTRICT COLLECTOR Gangapur City_IDA),Shri Pramod Tiwari (2022-28) (2022-2028),Elected MP,,SUVITA,Payment Success,6500
9921,Rajasthan,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP147/2024-2025/102177,Gangapurcity(DISTRICT COLLECTOR Gangapur City_IDA),Shri Pramod Tiwari (2022-28) (2022-2028),Elected MP,,SUVITA,Payment Success,6500
9922,Rajasthan,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP147/2024-2025/102177,Gangapurcity(DISTRICT COLLECTOR Gangapur City_IDA),Shri Pramod Tiwari (2022-28) (2022-2028),Elected MP,,deepak kumar meena,Payment Success,6500
9923,Rajasthan,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP147/2024-2025/102177,Gangapurcity(DISTRICT COLLECTOR Gangapur City_IDA),Shri Pramod Tiwari (2022-28) (2022-2028),Elected MP,,BHAGYA SHREE MEENA,Payment Success,11700
9924,Rajasthan,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP147/2024-2025/102177,Gangapurcity(DISTRICT COLLECTOR Gangapur City_IDA),Shri Pramod Tiwari (2022-28) (2022-2028),Elected MP,,RAJENDRA PRASAD GUPTA,Payment Success,10700
9925,Rajasthan,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP147/2024-2025/102177,Gangapurcity(DISTRICT COLLECTOR Gangapur City_IDA),Shri Pramod Tiwari (2022-28) (2022-2028),Elected MP,,NETRAM MEENA,Payment Success,4021
9926,Maharashtra,"Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids",WS/MP108/2025-2026/175375,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),Dr. Anil Sukhdeorao Bonde (2022-28) (2022-2028),Elected MP,,Shree Shreyas Motors,Payment Success,2875000
9927,Maharashtra,"Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids",WS/MP108/2025-2026/221101,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),Dr. Anil Sukhdeorao Bonde (2022-28) (2022-2028),Elected MP,,Shree Shreyas Motors,Payment Success,1200000
9928,Maharashtra,"Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids",WS/MP108/2025-2026/250269,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),Dr. Anil Sukhdeorao Bonde (2022-28) (2022-2028),Elected MP,,Shree Shreyas Motors,Payment Success,852000
9929,Himachal Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18304/2024-2025/172142,"BILASPUR(DEPUTY COMMISSIONER, BILASPUR)",Shri Harsh Mahajan (2024-30) (2024-2030),Elected MP,,Gram Panchayat Vijaypur,Payment Success,175000
9930,Himachal Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18304/2024-2025/172142,"BILASPUR(DEPUTY COMMISSIONER, BILASPUR)",Shri Harsh Mahajan (2024-30) (2024-2030),Elected MP,,Gram Panchayat Vijaypur,Payment Success,75000
9931,Himachal Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18304/2024-2025/172148,"BILASPUR(DEPUTY COMMISSIONER, BILASPUR)",Shri Harsh Mahajan (2024-30) (2024-2030),Elected MP,,Gram Panchayat Vijaypur,Payment Success,175000
9932,Himachal Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18304/2024-2025/172148,"BILASPUR(DEPUTY COMMISSIONER, BILASPUR)",Shri Harsh Mahajan (2024-30) (2024-2030),Elected MP,,Gram Panchayat Vijaypur,Payment Success,75000
9933,Himachal Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18304/2024-2025/172152,"BILASPUR(DEPUTY COMMISSIONER, BILASPUR)",Shri Harsh Mahajan (2024-30) (2024-2030),Elected MP,,Gram Panchayat Vijaypur,Payment Success,175000
9934,Himachal Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18304/2024-2025/172152,"BILASPUR(DEPUTY COMMISSIONER, BILASPUR)",Shri Harsh Mahajan (2024-30) (2024-2030),Elected MP,,Gram Panchayat Vijaypur,Payment Success,75000
9935,Himachal Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18304/2024-2025/172153,"BILASPUR(DEPUTY COMMISSIONER, BILASPUR)",Shri Harsh Mahajan (2024-30) (2024-2030),Elected MP,,Gram Panchayat Vijaypur,Payment Success,175000
9936,Himachal Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18304/2024-2025/172153,"BILASPUR(DEPUTY COMMISSIONER, BILASPUR)",Shri Harsh Mahajan (2024-30) (2024-2030),Elected MP,,Gram Panchayat Vijaypur,Payment Success,75000
9937,Himachal Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18304/2024-2025/172154,"BILASPUR(DEPUTY COMMISSIONER, BILASPUR)",Shri Harsh Mahajan (2024-30) (2024-2030),Elected MP,,Gram Panchayat Vijaypur,Payment Success,120000
9938,Madhya Pradesh,Construction of additional rooms and halls in the existing public and community building,WS/MP104/2025-2026/231012,BHOPAL(DISTRICT COLLECTOR BHOPAL_IDA),Dr. L. Murugan (2024-30) (2024-2030),Elected MP,,UTKARSH BAL KALYAM SAMITI,Payment Success,1750000
9939,Madhya Pradesh,Construction of additional rooms and halls in the existing public and community building,WS/MP104/2025-2026/231012,BHOPAL(DISTRICT COLLECTOR BHOPAL_IDA),Dr. L. Murugan (2024-30) (2024-2030),Elected MP,,UTKARSH BAL KALYAM SAMITI,Payment Success,750000
9940,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18303/2024-2025/149499,PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA),Shri Amar Pal Maurya (2024-30) (2024-2030),Elected MP,,SHANKAR BUILDING CONSTRUCTION,Payment Success,969272
9941,Uttar Pradesh,Street lights,WS/MP18302/2025-2026/163078,UNNAO(DISTRICT MAGIISTRATE UNNAO_IDA),Shri Sanjay Seth (2024-30) (2024-2030),Elected MP,,PROTON SOLAR PVT LTD,Payment Success,1070150
9942,Uttar Pradesh,Street lights,WS/MP18302/2025-2026/163078,UNNAO(DISTRICT MAGIISTRATE UNNAO_IDA),Shri Sanjay Seth (2024-30) (2024-2030),Elected MP,,PROTON SOLAR PVT LTD,Payment Success,713433
9943,Uttar Pradesh,Street lights,WS/MP18302/2026-2027/277424,UNNAO(DISTRICT MAGIISTRATE UNNAO_IDA),Shri Sanjay Seth (2024-30) (2024-2030),Elected MP,,PROTON SOLAR PVT LTD,Payment Success,4760393
9944,Maharashtra,Construction of rooms and halls in school and colleges,WS/MP113/2026-2027/279994,NANDED(DISTRICT COLLECTOR NANDED_IDA),Shri Imran Pratapgarhi (2022-28) (2022-2028),Elected MP,,DHANASHREE ENTERPRISES,Payment Success,4999465
9945,Uttar Pradesh,Construction of rooms and halls in school and colleges,WS/MP202/2024-2025/11800,Amethi(DISTRICT MAGISTRAE AMETHI_IDA),Smt. Seema Dwivedi (2020-26) (2020-2026),Elected MP,,TRIPATHI TRADERS,Payment Success,647736
9946,Uttar Pradesh,Construction of rooms and halls in school and colleges,WS/MP202/2024-2025/11800,Amethi(DISTRICT MAGISTRAE AMETHI_IDA),Smt. Seema Dwivedi (2020-26) (2020-2026),Elected MP,,TRIPATHI TRADERS,Payment Success,255569
9947,Uttar Pradesh,Construction of rooms and halls in school and colleges,WS/MP202/2024-2025/11800,Amethi(DISTRICT MAGISTRAE AMETHI_IDA),Smt. Seema Dwivedi (2020-26) (2020-2026),Elected MP,,TRIPATHI TRADERS,Payment Success,296185
9948,Andhra Pradesh,Construction of community centers and community halls,WS/MP18319/2024-2025/158794,Sri Sathya Sai(DISTRICT COLLECTOR SRI SATHYA SAI_IDA),Shri Golla Baburao (2024-30) (2024-2030),Elected MP,,M RANGANATH,Payment Success,440772
9949,Karnataka,Construction of community centers and community halls,WS/MP086/2025-2026/211373,Bengaluru South(DEPUTY COMMISSIONER RAMANAGARA_IDA),Shri G.C. Chandrashekhar (2024-30) (2024-2030),Elected MP,,PROJECT MANAGER NIRMITHI KENDRA RAMANAGARA,Payment Success,375000
9950,Odisha,Construction of rooms and halls in school and colleges,WS/MP132/2026-2027/136476,Kataka(DISTRICT COLLECTOR CUTTACK_IDA),Shri Manas Ranjan Mangaraj (2022-28) (2022-2028),Elected MP,,Satya Ranjan Mishra JE,Payment Success,479614
9951,Kerala,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP096/2025-2026/157060,KANNUR(DISTRICT COLLECTOR KANNUR_IDA),Shri Abdul Wahab (2021-27) (2021-2027),Elected MP,,BENNY M JOSEPH,Payment Success,988238
9952,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP189/2023-2024/80903,PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA),Shri Kapil Sibal (2022-28) (2022-2028),Elected MP,,R K ENTERPRISES,Payment Success,1479633
9953,Rajasthan,Street lights,WS/MP147/2024-2025/91222,PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA),Shri Pramod Tiwari (2022-28) (2022-2028),Elected MP,,R K ENTERPRISES,Payment Success,962576
9954,Odisha,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP138/2025-2026/205451,MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA),Smt. Sulata Deo (2022-28) (2022-2028),Elected MP,,DMFT Fund,Payment Success,464
9955,Odisha,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP138/2025-2026/205452,MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA),Smt. Sulata Deo (2022-28) (2022-2028),Elected MP,,DMFT Fund,Payment Success,587
9956,Odisha,Construction of boundary walls of existing public and community buildings,WS/MP138/2025-2026/257483,MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA),Smt. Sulata Deo (2022-28) (2022-2028),Elected MP,,DMFT Fund,Payment Success,452
9957,Odisha,Construction of culverts and bridges,WS/MP138/2025-2026/257485,MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA),Smt. Sulata Deo (2022-28) (2022-2028),Elected MP,,DMFT Fund,Payment Success,1885
9958,Odisha,Construction of culverts and bridges,WS/MP138/2025-2026/257484,MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA),Smt. Sulata Deo (2022-28) (2022-2028),Elected MP,,DMFT Fund,Payment Success,1895
9959,Odisha,Construction of water tanks,WS/MP138/2025-2026/203489,MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA),Smt. Sulata Deo (2022-28) (2022-2028),Elected MP,,DMFT Fund,Payment Success,244
9960,Kerala,Lighting of public spaces,WS/MP18405/2025-2026/183142,MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA),Shri P. P. Suneer (2024-30) (2024-2030),Elected MP,,INDEX ELECTRONICS,Payment Success,297999
9961,Kerala,Lighting of public spaces,WS/MP101/2026-2027/207846,KANNUR(DISTRICT COLLECTOR KANNUR_IDA),Shri Sandosh Kumar P (2022-28) (2022-2028),Elected MP,,INDEX ELECTRONICS,Payment Success,389995
9962,Kerala,Street lights,WS/MP099/2025-2026/152179,KANNUR(DISTRICT COLLECTOR KANNUR_IDA),Dr. John Brittas (2021-27) (2021-2027),Elected MP,,INDEX ELECTRONICS,Payment Success,174208
9963,Kerala,Lighting of public spaces,WS/MP18405/2025-2026/169005,MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA),Shri P. P. Suneer (2024-30) (2024-2030),Elected MP,,INDEX ELECTRONICS,Payment Success,293974
9964,Kerala,Lighting of public spaces,WS/MP18405/2025-2026/163630,MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA),Shri P. P. Suneer (2024-30) (2024-2030),Elected MP,,INDEX ELECTRONICS,Payment Success,295528
9965,Kerala,Lighting of public spaces,WS/MP18405/2025-2026/180622,MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA),Shri P. P. Suneer (2024-30) (2024-2030),Elected MP,,INDEX ELECTRONICS,Payment Success,299934
9966,Kerala,Lighting of public spaces,WS/MP101/2026-2027/226447,KANNUR(DISTRICT COLLECTOR KANNUR_IDA),Shri Sandosh Kumar P (2022-28) (2022-2028),Elected MP,,INDEX ELECTRONICS,Payment Success,199998
9967,Kerala,Lighting of public spaces,WS/MP101/2026-2027/226448,KANNUR(DISTRICT COLLECTOR KANNUR_IDA),Shri Sandosh Kumar P (2022-28) (2022-2028),Elected MP,,INDEX ELECTRONICS,Payment Success,199998
9968,Kerala,Lighting of public spaces,WS/MP101/2024-2025/180690,KANNUR(DISTRICT COLLECTOR KANNUR_IDA),Shri Sandosh Kumar P (2022-28) (2022-2028),Elected MP,,INDEX ELECTRONICS,Payment Success,382737
9969,Kerala,Lighting of public spaces,WS/MP101/2025-2026/149422,KANNUR(DISTRICT COLLECTOR KANNUR_IDA),Shri Sandosh Kumar P (2022-28) (2022-2028),Elected MP,,INDEX ELECTRONICS,Payment Success,382737
9970,Kerala,Lighting of public spaces,WS/MP099/2025-2026/185096,KANNUR(DISTRICT COLLECTOR KANNUR_IDA),Dr. John Brittas (2021-27) (2021-2027),Elected MP,,INDEX ELECTRONICS,Payment Success,174176
9971,Kerala,Lighting of public spaces,WS/MP101/2025-2026/207833,KANNUR(DISTRICT COLLECTOR KANNUR_IDA),Shri Sandosh Kumar P (2022-28) (2022-2028),Elected MP,,INDEX ELECTRONICS,Payment Success,382737
9972,Kerala,Lighting of public spaces,WS/MP101/2025-2026/186009,KANNUR(DISTRICT COLLECTOR KANNUR_IDA),Shri Sandosh Kumar P (2022-28) (2022-2028),Elected MP,,INDEX ELECTRONICS,Payment Success,382737
9973,Kerala,Lighting of public spaces,WS/MP18405/2025-2026/163632,MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA),Shri P. P. Suneer (2024-30) (2024-2030),Elected MP,,INDEX ELECTRONICS,Payment Success,293974
9974,Kerala,Lighting of public spaces,WS/MP18405/2025-2026/180621,MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA),Shri P. P. Suneer (2024-30) (2024-2030),Elected MP,,INDEX ELECTRONICS,Payment Success,403694
9975,Kerala,Lighting of public spaces,WS/MP101/2025-2026/142057,KANNUR(DISTRICT COLLECTOR KANNUR_IDA),Shri Sandosh Kumar P (2022-28) (2022-2028),Elected MP,,INDEX ELECTRONICS,Payment Success,382737
9976,Kerala,Lighting of public spaces,WS/MP101/2025-2026/180693,KANNUR(DISTRICT COLLECTOR KANNUR_IDA),Shri Sandosh Kumar P (2022-28) (2022-2028),Elected MP,,INDEX ELECTRONICS,Payment Success,382737
9977,Kerala,Lighting of public spaces,WS/MP18405/2026-2027/246767,WAYANAD(DISTRICT COLLECTOR WAYANAD_IDA),Shri P. P. Suneer (2024-30) (2024-2030),Elected MP,,INDEX ELECTRONICS,Payment Success,298957
9978,Kerala,Lighting of public spaces,WS/MP18405/2026-2027/224098,WAYANAD(DISTRICT COLLECTOR WAYANAD_IDA),Shri P. P. Suneer (2024-30) (2024-2030),Elected MP,,INDEX ELECTRONICS,Payment Success,299700
9979,Kerala,Lighting of public spaces,WS/MP18405/2026-2027/224101,WAYANAD(DISTRICT COLLECTOR WAYANAD_IDA),Shri P. P. Suneer (2024-30) (2024-2030),Elected MP,,INDEX ELECTRONICS,Payment Success,299700
9980,Punjab,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP141/2025-2026/261057,HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA),Shri Harbhajan Singh (2022-28) (2022-2028),Elected MP,,Nagi Building Materials Village Passi Kandi,Payment Success,27000
9981,Punjab,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP141/2025-2026/261057,HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA),Shri Harbhajan Singh (2022-28) (2022-2028),Elected MP,,Nagi Building Materials Village Passi Kandi,Payment Success,5040
9982,Punjab,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP141/2024-2025/141805,HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA),Shri Harbhajan Singh (2022-28) (2022-2028),Elected MP,,Nagi Building Materials Village Passi Kandi,Payment Success,13500
9983,Punjab,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP141/2024-2025/141805,HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA),Shri Harbhajan Singh (2022-28) (2022-2028),Elected MP,,Nagi Building Materials Village Passi Kandi,Payment Success,6500
9984,Punjab,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP141/2024-2025/141805,HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA),Shri Harbhajan Singh (2022-28) (2022-2028),Elected MP,,Nagi Building Materials Village Passi Kandi,Payment Success,15500
9985,Punjab,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP141/2024-2025/141799,HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA),Shri Harbhajan Singh (2022-28) (2022-2028),Elected MP,,Nagi Building Materials Village Passi Kandi,Payment Success,27000
9986,Punjab,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP141/2024-2025/141799,HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA),Shri Harbhajan Singh (2022-28) (2022-2028),Elected MP,,Nagi Building Materials Village Passi Kandi,Payment Success,15000
9987,Punjab,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP141/2024-2025/141799,HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA),Shri Harbhajan Singh (2022-28) (2022-2028),Elected MP,,Nagi Building Materials Village Passi Kandi,Payment Success,17500
